objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,183.4406943,-0.537054886,18.13294,16.86965,17.00303,17.08044,17.25321,756,301,2,452,3.72227E+18,STAR,0.000479246,3306,54922,150
1.23765E+18,183.4958817,-0.496916778,18.84728,17.47184,16.8928,16.65715,16.55777,756,301,2,452,3.72227E+18,STAR,-0.000168935,3306,54922,149
1.23765E+18,183.4962196,-0.469203949,17.1624,16.23801,15.90427,15.78271,15.76664,756,301,2,452,4.33034E+18,STAR,0.000205116,3846,55327,482
1.23765E+18,183.5511439,-0.590365081,18.17732,17.03113,16.63058,16.50382,16.47626,756,301,2,452,3.63698E+17,STAR,-0.000162505,323,51615,117
1.23765E+18,183.4337518,-0.500411168,18.92126,17.09376,16.20404,15.81478,15.50908,756,301,2,452,3.23182E+17,GALAXY,0.08198547,287,52023,178
1.23765E+18,183.5520067,-0.450657191,18.9631,18.19327,17.98351,17.77612,17.67364,756,301,2,452,3.24342E+17,GALAXY,0.03622593,288,52000,303
1.23765E+18,183.684239,-0.621057767,19.32693,18.38002,18.05632,17.91628,17.88523,756,301,2,453,3.72225E+18,STAR,0.000180195,3306,54922,107
1.23765E+18,183.6957598,-0.436751735,19.34332,17.71192,17.09256,16.87385,16.77683,756,301,2,453,3.63694E+17,STAR,1.23E-05,323,51615,102
1.23765E+18,183.6483859,-0.562035394,19.14221,17.79115,16.9361,16.49841,16.17296,756,301,2,453,3.24344E+17,GALAXY,0.1237061,288,52000,310
1.23765E+18,183.7426517,-0.605851314,18.76973,17.44227,16.9822,16.83294,16.7803,756,301,2,454,3.63681E+17,STAR,0.000238438,323,51615,57
1.23765E+18,183.8007465,-0.520089452,18.66987,18.47186,18.46119,18.30227,18.34633,756,301,2,454,3.64824E+17,QSO,1.566599,324,51666,119
1.23765E+18,183.8699505,-0.499615978,18.24309,17.03742,16.48401,16.19284,15.95236,756,301,2,454,3.23163E+17,GALAXY,0.02085222,287,52023,108
1.23765E+18,183.8252265,-0.553863207,18.1064,16.95445,16.44618,16.08318,15.90917,756,301,2,454,3.24342E+17,GALAXY,0.0813162,288,52000,302
1.23765E+18,183.8347666,-0.586355724,19.34394,18.25068,17.69389,17.28113,17.14116,756,301,2,454,3.23162E+17,GALAXY,0.142846,287,52023,105
1.23765E+18,183.8394007,-0.605859132,19.3719,17.59655,16.6643,16.18928,15.83044,756,301,2,454,3.23162E+17,GALAXY,0.07547688,287,52023,104
1.23765E+18,183.9575441,-0.575605258,19.06249,17.50129,17.34042,17.13228,16.9181,756,301,2,455,4.33033E+18,QSO,2.703716,3846,55327,422
1.23765E+18,183.897107,-0.57458447,18.984,18.21261,18.02185,17.80845,17.76182,756,301,2,455,3.24346E+17,GALAXY,0.07041501,288,52000,317
1.23765E+18,183.9699788,-0.425904339,18.84066,17.2534,16.55528,16.21352,15.9788,756,301,2,455,3.23161E+17,GALAXY,0.07577982,287,52023,102
1.23765E+18,192.7173852,-1.833461186,19.33859,18.17183,17.70604,17.44308,17.34378,1140,301,5,266,3.79548E+17,GALAXY,0.08235813,337,51997,435
1.23765E+18,192.8578638,-1.828056577,19.05464,17.14552,16.21452,15.79238,15.46829,1140,301,5,267,3.79555E+17,GALAXY,0.08341095,337,51997,462
1.23765E+18,192.8738547,-1.838520263,18.7677,16.66351,15.68295,15.23777,14.8765,1140,301,5,267,3.79557E+17,GALAXY,0.08187334,337,51997,467
1.23765E+18,192.8795225,-1.677830591,19.04227,17.56344,16.79336,16.39739,16.117,1140,301,5,267,3.79574E+17,GALAXY,0.08532298,337,51997,530
1.23765E+18,192.9420361,-1.800278678,19.33274,17.97262,17.34471,16.89363,16.67375,1140,301,5,267,3.79563E+17,GALAXY,0.08659529,337,51997,489
1.23765E+18,192.9901136,-1.741589194,19.26194,18.0603,17.47878,17.05024,16.86625,1140,301,5,268,3.79564E+17,GALAXY,0.1091365,337,51997,494
1.23765E+18,193.0132065,-1.64406952,19.51491,18.69992,18.37953,18.24624,18.19183,1140,301,5,268,4.27181E+18,STAR,0.000102768,3794,55241,528
1.23765E+18,193.0405718,-1.642699331,18.71251,16.93618,16.02791,15.61825,15.30681,1140,301,5,268,3.79572E+17,GALAXY,0.08114506,337,51997,522
1.23765E+18,193.0486873,-1.683804656,19.14181,17.80629,17.15266,16.79248,16.53123,1140,301,5,268,3.79576E+17,GALAXY,0.08203803,337,51997,538
1.23765E+18,193.1502585,-1.804911772,17.86209,16.86558,16.79833,16.80468,16.8293,1140,301,5,269,3.79562E+17,STAR,6.45E-05,337,51997,486
1.23765E+18,193.1345224,-1.811915367,19.18095,18.14945,17.61611,17.27197,17.07034,1140,301,5,269,3.79562E+17,GALAXY,0.0862603,337,51997,485
1.23765E+18,193.1406193,-1.73017815,17.14614,15.87863,15.3423,15.09229,14.96756,1140,301,5,269,3.79577E+17,GALAXY,0.003767548,337,51997,540
1.23765E+18,193.1404442,-1.712403917,19.20269,18.02966,17.3496,16.96561,16.71945,1140,301,5,269,3.79575E+17,GALAXY,0.1248361,337,51997,533
1.23765E+18,193.2312102,-1.782926666,19.46806,19.04444,18.94229,19.13194,18.97948,1140,301,5,269,4.27182E+18,QSO,0.9802237,3794,55241,578
1.23765E+18,193.2404549,-1.713001669,19.52004,18.44133,18.34018,18.34138,18.32146,1140,301,5,269,3.79587E+17,STAR,-0.000419247,337,51997,576
1.23765E+18,193.3721323,-1.742030026,17.91669,16.82582,16.45485,16.29842,16.15051,1140,301,5,270,3.79567E+17,GALAXY,0.01642706,337,51997,506
1.23765E+18,193.4408295,-1.772790721,18.82772,17.50249,16.66699,16.26188,15.97142,1140,301,5,271,3.8065E+17,GALAXY,0.120496,338,51694,348
1.23765E+18,193.7060331,-1.678847372,18.03233,17.12696,16.83704,16.73643,16.71548,1140,301,5,272,3.79597E+17,STAR,0.000288458,337,51997,615
1.23765E+18,193.7061864,-1.63129634,19.02991,17.34615,16.52887,16.12609,15.8215,1140,301,5,272,3.79595E+17,GALAXY,0.08522543,337,51997,608
1.23765E+18,193.6708814,-1.665531501,18.88354,17.37606,16.64775,16.26272,16.0194,1140,301,5,272,3.79598E+17,GALAXY,0.08481703,337,51997,617
1.23765E+18,193.8074806,-1.768376763,17.62432,16.41433,16.23826,16.20971,16.1917,1140,301,5,273,3.79588E+17,STAR,0.000695016,337,51997,580
1.23765E+18,193.8252009,-1.803921463,19.04859,18.43426,18.29752,18.2549,18.01891,1140,301,5,273,4.27185E+18,QSO,2.445344,3794,55241,660
1.23765E+18,193.9136323,-1.811787396,18.98217,17.76603,17.31346,17.10632,17.0007,1140,301,5,274,3.79591E+17,STAR,0.000551426,337,51997,592
1.23765E+18,193.9651005,-1.665915856,19.16487,18.27072,17.99811,17.89835,17.86847,1140,301,5,274,4.25505E+18,STAR,-0.000211214,3779,55222,980
1.23765E+18,194.0062411,-1.771746605,19.22391,17.1405,16.12675,15.67494,15.3348,1140,301,5,274,3.80663E+17,GALAXY,0.1183576,338,51694,397
1.23765E+18,194.1131561,-1.721930384,19.06408,17.82213,17.22701,16.85972,16.64504,1140,301,5,275,3.8066E+17,GALAXY,0.1201489,338,51694,385
1.23765E+18,194.1989606,-1.805647644,17.41002,16.36365,16.14875,16.09818,16.088,1140,301,5,276,3.80661E+17,STAR,9.29E-05,338,51694,387
1.23765E+18,194.2259818,-1.811166181,17.85721,16.53558,15.91527,15.58352,15.35383,1140,301,5,276,3.8066E+17,GALAXY,0.05671719,338,51694,384
1.23765E+18,194.2391329,-1.693676543,18.94534,17.86113,17.42926,17.26483,17.13763,1140,301,5,276,3.80657E+17,GALAXY,0.009716957,338,51694,375
1.23765E+18,194.3800721,-1.640512732,18.64328,16.95401,16.13089,15.73129,15.42237,1140,301,5,277,3.80666E+17,GALAXY,0.08852582,338,51694,407
1.23765E+18,194.4335969,-1.62872665,18.13368,17.11408,16.72373,16.48685,16.31692,1140,301,5,277,3.80664E+17,GALAXY,0.03508902,338,51694,401
1.23765E+18,194.4698617,-1.693009079,19.01451,17.81393,17.3906,17.1511,17.00655,1140,301,5,277,3.80667E+17,GALAXY,0.03156466,338,51694,410
1.23765E+18,194.489875,-1.770089222,19.59002,17.81212,17.01549,16.59174,16.29198,1140,301,5,278,3.80672E+17,GALAXY,0.08796962,338,51694,429
1.23765E+18,194.481599,-1.737874521,18.87538,17.07546,16.2025,15.79557,15.48744,1140,301,5,278,3.80674E+17,GALAXY,0.08272012,338,51694,437
1.23765E+18,194.5538285,-1.639711324,19.50634,17.63862,16.72414,16.31856,15.98949,1140,301,5,278,3.80681E+17,GALAXY,0.08432118,338,51694,460
1.23765E+18,194.7076721,-1.717585092,17.41735,17.21456,17.05176,17.09847,17.12331,1140,301,5,279,3.80691E+17,QSO,0.9649108,338,51694,498
1.23765E+18,194.7598407,-1.702534183,18.64814,16.58136,15.65411,15.20422,14.88014,1140,301,5,279,3.80699E+17,GALAXY,0.08059726,338,51694,525
1.23765E+18,194.6339345,-1.6890756,19.00506,17.09594,16.12484,15.6867,15.36357,1140,301,5,279,3.80678E+17,GALAXY,0.08904649,338,51694,451
1.23765E+18,194.6342618,-1.652372254,19.41845,17.69086,16.7115,16.29073,15.94988,1140,301,5,279,3.80679E+17,GALAXY,0.1200032,338,51694,454
1.23765E+18,194.6441989,-1.81305031,19.5252,17.56977,16.62151,16.18226,15.84607,1140,301,5,279,3.80684E+17,GALAXY,0.08489837,338,51694,472
1.23765E+18,194.6537181,-1.793003509,18.57957,16.68921,15.75143,15.31738,15.00228,1140,301,5,279,3.80684E+17,GALAXY,0.08196446,338,51694,471
1.23765E+18,194.6752834,-1.659887705,19.20333,17.3203,16.4223,16.00266,15.68884,1140,301,5,279,3.80697E+17,GALAXY,0.08124225,338,51694,521
1.23765E+18,194.8470048,-1.811185323,18.79219,17.04671,16.13979,15.67077,15.32795,1140,301,5,280,3.80694E+17,GALAXY,0.08451008,338,51694,508
1.23765E+18,194.8506189,-1.685548553,19.22917,17.7199,16.92162,16.4834,16.1704,1140,301,5,280,3.80712E+17,GALAXY,0.08280846,338,51694,573
1.23765E+18,194.8597144,-1.782810159,17.60885,16.04577,15.26954,14.84582,14.56992,1140,301,5,280,3.80692E+17,GALAXY,0.08311169,338,51694,502
1.23765E+18,194.8611527,-1.623448955,19.10425,17.41128,16.58404,16.14223,15.82866,1140,301,5,280,3.80713E+17,GALAXY,0.07855483,338,51694,577
1.23765E+18,194.8830498,-1.764639504,18.79729,16.71464,15.79325,15.3457,15.01291,1140,301,5,280,3.80694E+17,GALAXY,0.08481137,338,51694,509
1.23765E+18,194.9111807,-1.724312008,19.5291,18.62391,18.32213,18.1914,18.15246,1140,301,5,280,4.56115E+18,STAR,0.00080627,4051,55337,454
1.23765E+18,194.9673874,-1.758096828,19.57481,19.91897,20.40727,20.79391,20.34419,1140,301,5,281,3.80705E+17,STAR,0.000298604,338,51694,549
1.23765E+18,240.5572612,52.31826863,17.5501,15.69371,14.8573,14.46105,14.1569,1345,301,6,564,6.98212E+17,GALAXY,0.0473094,620,52375,559
1.23765E+18,240.4450822,52.1977223,18.97186,17.48318,16.86245,16.62518,16.49023,1345,301,6,565,2.45004E+18,STAR,-0.000160196,2176,54243,302
1.23765E+18,240.6868947,52.30005832,18.81605,17.53276,17.00359,16.80502,16.72502,1345,301,6,565,2.45004E+18,STAR,-0.000734524,2176,54243,311
1.23765E+18,240.6413085,52.2508723,16.71322,15.25464,14.72938,14.56272,14.50999,1345,301,6,565,2.45004E+18,STAR,5.13E-05,2176,54243,313
1.23765E+18,240.6708673,52.2408134,17.92803,16.88476,16.79189,16.72417,16.68934,1345,301,6,565,6.98209E+17,GALAXY,0.04296629,620,52375,548
1.23765E+18,240.6754334,52.19989656,17.12547,15.52155,14.95141,14.7697,14.71072,1345,301,6,565,2.45004E+18,STAR,-0.000117103,2176,54243,306
1.23765E+18,240.779862,52.08855506,18.57797,17.49641,17.12732,16.8734,16.68197,1345,301,6,566,6.98222E+17,GALAXY,0.04321764,620,52375,598
1.23765E+18,240.8237148,51.99321175,17.27379,15.81427,15.24192,15.04432,14.96641,1345,301,6,567,2.45003E+18,STAR,-0.00012717,2176,54243,261
1.23765E+18,241.0074407,52.01793906,19.26507,18.37581,18.15471,18.10085,18.12401,1345,301,6,567,2.46242E+18,STAR,-0.000523272,2187,54270,263
1.23765E+18,240.9062518,51.96286446,18.40701,17.41508,17.05861,16.92944,16.87741,1345,301,6,567,2.45003E+18,STAR,-0.000170527,2176,54243,271
1.23765E+18,241.1191661,51.96734979,18.15985,16.88323,16.92321,17.01197,17.05993,1345,301,6,568,2.45003E+18,STAR,-4.74E-05,2176,54243,269
1.23765E+18,241.1443499,51.91019906,18.05876,16.80985,16.38723,16.26542,16.21563,1345,301,6,568,2.45003E+18,STAR,-0.000189722,2176,54243,272
1.23765E+18,241.0611636,51.85432305,17.95568,16.7458,16.29481,16.14145,16.07456,1345,301,6,568,2.45003E+18,STAR,-0.000307642,2176,54243,267
1.23765E+18,240.9547454,51.88727177,18.59616,17.64423,17.32957,17.04796,16.96922,1345,301,6,568,6.98222E+17,GALAXY,0.07038923,620,52375,597
1.23765E+18,241.2505603,51.89357937,19.49987,18.41746,17.9315,17.74402,17.64972,1345,301,6,568,2.46242E+18,STAR,-0.000183113,2187,54270,275
1.23765E+18,241.2959677,51.7953407,18.72764,17.65484,17.84456,18.02012,18.18647,1345,301,6,569,2.4624E+18,STAR,1.77E-05,2187,54270,222
1.23765E+18,241.2722465,51.74064383,18.82297,17.76025,17.29639,17.10531,17.00353,1345,301,6,569,2.45003E+18,STAR,-0.000547309,2176,54243,268
1.23765E+18,241.2653776,51.8501303,18.34567,16.88724,16.13922,15.7693,15.47331,1345,301,6,569,6.9822E+17,GALAXY,0.125152,620,52375,591
1.23765E+18,241.2336585,51.63858326,16.48032,15.19859,14.66708,14.44998,14.33902,1345,301,6,570,2.45004E+18,STAR,-0.000604255,2176,54243,290
1.23765E+18,241.5266459,51.66935328,17.8802,16.6177,16.04449,15.82127,15.70428,1345,301,6,570,2.45004E+18,STAR,-0.000563268,2176,54243,294
1.23765E+18,241.4098373,51.60354976,16.9859,15.80641,15.38267,15.24128,15.18654,1345,301,6,570,2.45004E+18,STAR,-0.000253079,2176,54243,282
1.23765E+18,241.5459031,51.47923171,17.44904,16.08206,15.54942,15.37397,15.2838,1345,301,6,571,2.45004E+18,STAR,-0.000159771,2176,54243,284
1.23765E+18,241.5769379,51.54421776,19.25424,17.47477,16.66358,16.30295,16.00305,1345,301,6,571,6.98214E+17,GALAXY,0.04977212,620,52375,568
1.23765E+18,241.7117512,51.3825603,18.33479,16.5773,15.98645,15.80726,15.7499,1345,301,6,572,2.45004E+18,STAR,-8.54E-05,2176,54243,300
1.23765E+18,241.5695972,51.41548796,18.62665,18.38564,17.52833,17.0977,16.66249,1345,301,6,572,6.98217E+17,QSO,0.286133,620,52375,578
1.23765E+18,241.7219014,51.39287689,19.15037,17.51947,16.80753,16.45009,16.19624,1345,301,6,572,6.98212E+17,GALAXY,0.04378504,620,52375,561
1.23765E+18,241.8254694,51.40020587,19.56648,17.68892,16.74212,16.26115,15.88871,1345,301,6,572,6.98216E+17,GALAXY,0.1026759,620,52375,575
1.23765E+18,241.7119069,51.3350146,19.39863,19.24003,19.09642,19.20172,19.13814,1345,301,6,572,6.98213E+17,QSO,0.913973,620,52375,565
1.23765E+18,241.9003579,51.40844531,18.80287,17.85428,17.57288,17.47866,17.46129,1345,301,6,573,2.45003E+18,STAR,-0.000699987,2176,54243,257
1.23765E+18,241.8646133,51.38607643,16.53012,15.5286,15.18555,15.07026,15.04781,1345,301,6,573,2.45003E+18,STAR,-0.000720527,2176,54243,252
1.23765E+18,241.7928274,51.30814237,18.01284,18.11212,18.5192,18.89702,19.22519,1345,301,6,573,7.11134E+18,STAR,-0.000136379,6316,56483,556
1.23765E+18,242.0003425,51.36022224,19.57818,18.10525,17.53678,17.33953,17.27648,1345,301,6,573,2.45003E+18,STAR,-0.000140793,2176,54243,246
1.23765E+18,241.9340847,51.29124183,17.90685,16.52127,16.00372,15.82777,15.75095,1345,301,6,573,2.45003E+18,STAR,2.52E-05,2176,54243,258
1.23765E+18,241.7450457,51.28320413,19.00333,17.2748,16.46312,16.08683,15.80791,1345,301,6,573,6.98217E+17,GALAXY,0.05001654,620,52375,580
1.23765E+18,242.0083588,51.30084618,19.48265,17.98448,17.36564,17.09527,16.97395,1345,301,6,573,2.45003E+18,STAR,-0.000947359,2176,54243,249
1.23765E+18,241.8833795,51.14135534,19.26832,17.99185,17.52181,17.36203,17.30044,1345,301,6,574,2.45003E+18,STAR,-0.00027635,2176,54243,247
1.23765E+18,241.870964,51.16439043,19.54451,17.90345,17.06885,16.68472,16.40432,1345,301,6,574,6.98216E+17,GALAXY,0.04995593,620,52375,576
1.23765E+18,242.2078734,50.89666306,18.91766,17.67668,17.11839,16.80262,16.62859,1345,301,6,576,6.98063E+17,GALAXY,0.05133655,620,52375,17
1.23765E+18,242.2814146,50.84444979,18.23945,16.26859,15.40509,14.97731,14.67498,1345,301,6,576,6.98062E+17,GALAXY,0.05296399,620,52375,13
1.23765E+18,243.3566414,50.35136979,18.89294,17.6726,17.16293,16.95773,16.88799,1345,301,6,582,3.70202E+18,STAR,9.11E-05,3288,54908,207
1.23765E+18,243.566002,50.19087326,18.17806,17.12744,16.54146,16.21236,15.97422,1345,301,6,583,3.24718E+18,GALAXY,0.05885415,2884,54526,311
1.23765E+18,243.9431934,49.89097018,17.75798,15.86503,15.10137,14.60438,14.55793,1345,301,6,586,3.70202E+18,STAR,-0.000913454,3288,54908,232
1.23765E+18,245.0465598,48.90442211,18.35027,17.49062,17.18118,17.0599,17.02759,1345,301,6,594,7.11703E+18,STAR,-0.001018063,6321,56449,770
1.23765E+18,244.8331397,48.86328127,18.77599,17.33448,16.71911,16.3843,16.14871,1345,301,6,594,3.24712E+18,GALAXY,0.05665502,2884,54526,84
1.23765E+18,245.2884224,48.63845553,17.43924,16.29359,16.42604,16.47501,16.56342,1345,301,6,596,7.03763E+17,STAR,-0.000416608,625,52145,276
1.23765E+18,245.3381142,48.73168292,19.54578,18.1123,17.44103,17.08921,16.86497,1345,301,6,596,7.03762E+17,GALAXY,0.09151556,625,52145,272
1.23765E+18,245.2969951,48.45513538,18.91063,17.94414,17.62486,17.34405,17.27817,1345,301,6,597,7.03761E+17,GALAXY,0.05863323,625,52145,269
1.23765E+18,245.4108431,48.4507401,18.2527,16.42322,15.57965,15.16335,14.85139,1345,301,6,597,7.03764E+17,GALAXY,0.05854994,625,52145,280
1.23765E+18,245.4086669,48.38358807,19.39241,17.8919,17.14411,16.70758,16.39913,1345,301,6,598,7.03761E+17,GALAXY,0.05835775,625,52145,268
1.23765E+18,245.6528852,48.46481743,19.32174,18.39938,17.95833,17.67084,17.53624,1345,301,6,598,7.03759E+17,GALAXY,0.1279124,625,52145,262
1.23765E+18,129.6043379,0.866239624,19.5235,17.98519,17.39058,17.12606,16.97397,1239,301,6,62,8.39039E+18,STAR,-5.03E-05,7452,56745,677
1.23765E+18,129.764439,0.977946569,18.94949,17.29111,16.70646,16.48729,16.38409,1239,301,6,63,8.3904E+18,STAR,0.000334893,7452,56745,718
1.23765E+18,129.7963129,0.974140674,18.83398,17.60213,17.13682,16.94587,16.85833,1239,301,6,63,8.3904E+18,STAR,0.000360158,7452,56745,711
1.23765E+18,129.8629098,0.868330818,19.45752,18.02679,17.52588,17.33911,17.29528,1239,301,6,63,8.39041E+18,STAR,0.000128871,7452,56745,743
1.23765E+18,129.7395578,0.890966455,19.30644,17.17385,16.42016,16.17381,16.03909,1239,301,6,63,8.3904E+18,STAR,7.21E-05,7452,56745,716
1.23765E+18,129.7405439,0.95970674,19.10767,16.92346,16.01881,15.55927,15.18748,1239,301,6,63,5.39664E+18,GALAXY,0.08518721,4793,55648,726
1.23765E+18,130.1690211,0.930808488,19.26504,17.65544,17.0693,16.88106,16.77215,1239,301,6,65,8.39042E+18,STAR,0.00018613,7452,56745,790
1.23765E+18,130.302043,1.039357224,18.9889,17.95793,17.53929,17.17798,17.09679,1239,301,6,66,5.25893E+17,GALAXY,0.09421172,467,51901,357
1.23765E+18,130.388728,1.034946096,18.29959,16.99849,16.51148,16.33965,16.2438,1239,301,6,67,8.39044E+18,STAR,0.000426561,7452,56745,837
1.23765E+18,130.3961976,1.032279769,19.10789,17.98856,17.22671,16.67428,16.60073,1239,301,6,67,5.25894E+17,GALAXY,0.1106031,467,51901,358
1.23765E+18,130.4135102,0.97408802,19.01042,17.62839,16.97136,16.60395,16.33054,1239,301,6,67,5.25891E+17,GALAXY,0.05968515,467,51901,347
1.23765E+18,130.4963092,1.017296009,18.51073,16.47286,15.51703,15.07813,14.74757,1239,301,6,68,5.25889E+17,GALAXY,0.07716153,467,51901,341
1.23765E+18,130.4909431,0.929910591,18.41298,16.74413,16.02474,15.66051,15.39527,1239,301,6,68,5.25893E+17,GALAXY,0.03985805,467,51901,356
1.23765E+18,130.5072721,1.008887677,18.96817,17.08358,16.35617,16.10077,15.96041,1239,301,6,68,8.39045E+18,STAR,0.000176059,7452,56745,869
1.23765E+18,130.5860306,0.841666621,18.73209,17.42852,16.93897,16.76886,16.716,1239,301,6,68,8.39044E+18,STAR,0.000456295,7452,56745,861
1.23765E+18,130.4842682,0.972578297,19.38807,17.00128,16.00124,15.65133,15.45111,1239,301,6,68,8.39045E+18,STAR,-4.47E-05,7452,56745,873
1.23765E+18,130.5481836,0.869703235,19.31852,18.31107,18.00468,17.87185,17.79711,1239,301,6,68,8.39045E+18,STAR,0.0011957,7452,56745,874
1.23765E+18,130.640354,0.96366821,19.1713,17.51874,16.89882,16.67628,16.60067,1239,301,6,69,8.39046E+18,STAR,0.000125777,7452,56745,909
1.23765E+18,130.6695664,0.94486705,18.03523,16.61343,16.05767,15.84383,15.75582,1239,301,6,69,8.39046E+18,STAR,0.000284666,7452,56745,912
1.23765E+18,130.6664571,0.974759805,18.93608,17.72994,17.07285,16.63597,16.41737,1239,301,6,69,5.259E+17,GALAXY,0.07082727,467,51901,381
1.23765E+18,130.7036712,0.888301178,19.06514,17.65465,16.94225,16.51152,16.20241,1239,301,6,69,5.25904E+17,GALAXY,0.07786156,467,51901,394
1.23765E+18,130.9111596,0.90520605,17.89512,16.37001,15.8435,15.67813,15.62438,1239,301,6,70,8.39047E+18,STAR,0.000353305,7452,56745,951
1.23765E+18,130.7789295,0.962776277,19.15103,17.32718,16.49546,16.10516,15.84143,1239,301,6,70,5.25904E+17,GALAXY,0.07698908,467,51901,396
1.23765E+18,130.8416773,0.999005482,18.95358,17.54726,16.75322,16.35117,16.08986,1239,301,6,70,5.25902E+17,GALAXY,0.1103812,467,51901,387
1.23765E+18,130.8521632,0.9515729,18.59335,16.53429,15.48791,14.98926,14.61014,1239,301,6,70,5.25902E+17,GALAXY,0.09632748,467,51901,389
1.23765E+18,131.0780284,0.886101128,18.64174,18.91801,19.41393,19.7797,20.10166,1239,301,6,72,4.28976E+18,STAR,0.000219723,3810,56015,286
1.23765E+18,131.145721,0.9216028,18.01667,17.71583,17.63513,17.56084,17.53474,1239,301,6,72,5.25914E+17,QSO,0.4392891,467,51901,433
1.23765E+18,131.1670723,0.896986715,19.44703,18.51745,18.20906,18.0818,18.05621,1239,301,6,72,8.39047E+18,STAR,0.000377013,7452,56745,947
1.23765E+18,131.4285307,0.892972927,17.23115,16.21958,15.89617,15.77086,15.75076,1239,301,6,74,5.25926E+17,STAR,0.000505149,467,51901,474
1.23765E+18,131.5140395,1.042655602,19.0538,18.05894,17.70553,17.36757,17.31099,1239,301,6,74,5.25925E+17,GALAXY,0.09932062,467,51901,471
1.23765E+18,131.6037662,0.870949199,19.56183,17.49019,16.43337,15.98075,15.61759,1239,301,6,75,5.25931E+17,GALAXY,0.1331383,467,51901,493
1.23765E+18,131.6155845,0.999409741,19.21333,18.17585,17.65982,17.30348,17.15561,1239,301,6,75,5.25932E+17,GALAXY,0.1368205,467,51901,496
1.23765E+18,131.7114272,0.981802778,18.36962,17.42518,17.08095,16.82813,16.6849,1239,301,6,76,5.2593E+17,GALAXY,0.04444544,467,51901,491
1.23765E+18,131.7574346,0.953950406,19.55156,19.22396,19.06283,18.77032,18.41939,1239,301,6,76,5.25931E+17,QSO,0.4175337,467,51901,495
1.23765E+18,131.8164579,0.970813974,19.39783,18.45479,18.15135,18.02851,17.98174,1239,301,6,76,5.25938E+17,STAR,0.000351601,467,51901,520
1.23765E+18,131.862887,0.856967232,18.89548,17.18219,16.32449,15.8586,15.52427,1239,301,6,77,5.27005E+17,GALAXY,0.08664612,468,51912,306
1.23765E+18,132.0172665,1.032359395,19.50385,18.1298,17.49653,17.09622,16.82295,1239,301,6,78,5.2702E+17,GALAXY,0.06073343,468,51912,360
1.23765E+18,132.1399832,0.977792655,19.07961,18.71205,18.42341,17.54997,16.92446,1239,301,6,79,5.25844E+17,STAR,7.64E-05,467,51901,176
1.23765E+18,132.1675578,1.03879891,16.32248,14.49791,13.67579,13.28125,12.98785,1239,301,6,79,5.27017E+17,GALAXY,0.02875791,468,51912,348
1.23765E+18,132.2905231,0.843256578,18.55633,17.43465,16.82716,16.44149,16.17811,1239,301,6,80,5.25838E+17,GALAXY,0.110275,467,51901,154
1.23765E+18,132.3057394,0.851864491,17.62388,16.33436,15.77431,15.40415,15.19773,1239,301,6,80,5.25837E+17,GALAXY,0.04318164,467,51901,151
1.23765E+18,132.308803,0.985407015,18.5629,17.37638,16.83822,16.47843,16.29918,1239,301,6,80,5.25958E+17,GALAXY,0.07032876,467,51901,593
1.23765E+18,132.324183,0.916772328,18.24553,16.78551,16.07953,15.67505,15.37856,1239,301,6,80,5.25959E+17,GALAXY,0.06716337,467,51901,595
1.23765E+18,132.3955989,0.846467715,18.81898,17.48216,16.77225,16.32894,16.02688,1239,301,6,80,5.25839E+17,GALAXY,0.06537782,467,51901,160
1.23765E+18,132.419012,0.867893518,18.27974,16.72687,16.00819,15.62812,15.3685,1239,301,6,80,5.25837E+17,GALAXY,0.06575395,467,51901,152
1.23765E+18,132.4409994,1.010528692,16.99676,15.61901,15.02207,14.73689,14.53493,1239,301,6,81,5.25958E+17,GALAXY,0.02891477,467,51901,591
1.23765E+18,132.480369,0.884869938,19.17146,18.60566,18.22794,18.11941,18.03273,1239,301,6,81,5.2703E+17,QSO,1.032418,468,51912,396
1.23765E+18,132.4730651,0.919466118,19.04245,17.09803,16.18526,15.72472,15.36897,1239,301,6,81,5.2703E+17,GALAXY,0.05821403,468,51912,397
1.23765E+18,132.5847191,0.970191527,17.99037,17.0582,16.8082,16.6941,16.67915,1239,301,6,82,4.29314E+18,STAR,0.000370929,3813,55532,296
1.23765E+18,13.95668747,14.45116725,19.59455,18.35503,17.7467,17.40409,17.17339,1035,301,3,55,4.72906E+17,GALAXY,0.1030661,420,51871,101
1.23765E+18,13.95764741,14.44011638,19.20168,18.02483,17.53684,17.19571,16.99338,1035,301,3,55,4.7409E+17,GALAXY,0.1036695,421,51821,315
1.23765E+18,14.40932082,14.58280484,17.71672,16.53453,16.02691,15.82242,15.72882,1035,301,3,58,4.74079E+17,STAR,-0.00049648,421,51821,272
1.23765E+18,14.28521093,14.6021028,18.84934,17.50305,16.92854,16.54827,16.29961,1035,301,3,58,4.74087E+17,GALAXY,0.06696279,421,51821,301
1.23765E+18,14.35050924,14.43789753,18.73114,17.55528,16.92262,16.47854,16.23813,1035,301,3,58,4.72895E+17,GALAXY,0.1163344,420,51871,62
1.23765E+18,14.37346142,14.58331905,19.25196,18.21835,17.65883,17.23709,17.10748,1035,301,3,58,4.72896E+17,GALAXY,0.1235255,420,51871,66
